Var1,Var2,Var3,Var4
-14,-15,-3,-12.4773468579052
-14,-14,-3,-12.335016227195
-14,-13,-3,-12.9044801858836
-14,-12,-3,-13.9588997256095
-14,-11,-3,-15.3076613805288
-14,-10,-3,-16.8708505950277
-14,-9,-3,-18.731015118277
-14,-8,-3,-21.0737645309845
-14,-7,-3,-24.0354380724985
-14,-6,-3,-27.3579975712213
-14,-5,-3,-29.7851745856069
-14,-4,-3,-30.5372611038531
-14,-3,-3,-31.2031298906254
-14,-2,-3,-33.276172662912
-14,-1,-3,-38.4356706119534
-14,0,-3,-326.642069919185
-14,1,-3,-38.4356706119533
-14,2,-3,-33.276172662912
-14,3,-3,-31.2031298906254
-14,4,-3,-30.5372611038531
-14,5,-3,-29.785174585607
-14,6,-3,-27.3579975712213
-14,7,-3,-24.0354380724985
-14,8,-3,-21.0737645309845
-14,9,-3,-18.731015118277
-14,10,-3,-16.8708505950277
-14,11,-3,-15.3076613805288
-14,12,-3,-13.9588997256095
-14,13,-3,-12.9044801858836
-14,14,-3,-12.335016227195
-14,15,-3,-12.4773468579052
-14,16,-3,-13.5885309491978
-14,17,-3,-16.0351410941586
-14,18,-3,-20.433327253369
-14,19,-3,-25.7661489400619
-14,20,-3,-23.0172210141579
-13,-20,-3,-22.9545349009735
-13,-19,-3,-23.5369174537175
-13,-18,-3,-18.4427417696063
-13,-17,-3,-15.142863418114
-13,-16,-3,-13.6175174253421
-13,-15,-3,-13.3670194029154
-13,-14,-3,-14.0732044963585
-13,-13,-3,-15.4752799055909
-13,-12,-3,-17.3460615500312
-13,-11,-3,-19.6073493149339
-13,-10,-3,-22.3927228150839
-13,-9,-3,-25.2872436449883
-13,-8,-3,-25.3910139328348
-13,-7,-3,-22.9051528937678
-13,-6,-3,-20.9261470082872
-13,-5,-3,-20.0552350332848
-13,-4,-3,-20.2514486861426
-13,-3,-3,-21.5530482626035
-13,-2,-3,-24.3003576898668
-13,-1,-3,-29.8875835298209
-13,0,-3,-333.880005799796
-13,1,-3,-29.8875835298209
-13,2,-3,-24.3003576898668
-13,3,-3,-21.5530482626035
-13,4,-3,-20.2514486861426
-13,5,-3,-20.0552350332848
-13,6,-3,-20.9261470082872
-13,7,-3,-22.9051528937678
-13,8,-3,-25.3910139328348
-13,9,-3,-25.2872436449883
-13,10,-3,-22.3927228150839
-13,11,-3,-19.6073493149339
-13,12,-3,-17.3460615500312
-13,13,-3,-15.4752799055909
-13,14,-3,-14.0732044963585
-13,15,-3,-13.3670194029154
-13,16,-3,-13.6175174253421
-13,17,-3,-15.142863418114
-13,18,-3,-18.4427417696063
-13,19,-3,-23.5369174537175
-13,20,-3,-22.9545349009735
-12,-20,-3,-22.0242216655672
-12,-19,-3,-22.3916409274771
-12,-18,-3,-18.2037514205167
-12,-17,-3,-15.8141198165503
-12,-16,-3,-15.2343341178779
-12,-15,-3,-16.0742272982993
-12,-14,-3,-18.0905806433966
-12,-13,-3,-21.0347061253112
-12,-12,-3,-24.2329158083309
-12,-11,-3,-24.8604395067548
-12,-10,-3,-21.644341479556
-12,-9,-3,-18.2499795141017
-12,-8,-3,-15.8533953805649
-12,-7,-3,-14.4456046218378
-12,-6,-3,-13.9082060653397
-12,-5,-3,-14.1607912726719
-12,-4,-3,-15.1904664210344
-12,-3,-3,-17.1001023405273
-12,-2,-3,-20.2672547924357
-12,-1,-3,-26.1026996353602
-12,0,-3,-329.194794970218
-12,1,-3,-26.1026996353602
-12,2,-3,-20.2672547924357
-12,3,-3,-17.1001023405273
-12,4,-3,-15.1904664210344
-12,5,-3,-14.1607912726719
-12,6,-3,-13.9082060653397
-12,7,-3,-14.4456046218378
-12,8,-3,-15.8533953805649
-12,9,-3,-18.2499795141017
-12,10,-3,-21.644341479556
-12,11,-3,-24.8604395067548
-12,12,-3,-24.2329158083309
-12,13,-3,-21.0347061253112
-12,14,-3,-18.0905806433966
-12,15,-3,-16.0742272982993
-12,16,-3,-15.2343341178779
-12,17,-3,-15.8141198165503
-12,18,-3,-18.2037514205167
-12,19,-3,-22.3916409274771
-12,20,-3,-22.0242216655672
-11,-20,-3,-21.4122398668881
-11,-19,-3,-22.0889133107916
-11,-18,-3,-19.0167958857983
-11,-17,-3,-17.7489469111774
-11,-16,-3,-18.5697949703529
-11,-15,-3,-21.4301610482071
-11,-14,-3,-25.8509907694577
-11,-13,-3,-25.2961036660013
-11,-12,-3,-20.6019641529909
-11,-11,-3,-16.8117508645521
-11,-10,-3,-13.9797770378978
-11,-9,-3,-12.005500424994
-11,-8,-3,-10.8411727477196
-11,-7,-3,-10.4331695100362
-11,-6,-3,-10.7285096734179
-11,-5,-3,-11.691823834922
-11,-4,-3,-13.329201136093
-11,-3,-3,-15.7421112089144
-11,-2,-3,-19.2928162940895
-11,-1,-3,-25.370758748502
-11,0,-3,-322.921136404291
-11,1,-3,-25.370758748502
-11,2,-3,-19.2928162940895
-11,3,-3,-15.7421112089144
-11,4,-3,-13.329201136093
-11,5,-3,-11.691823834922
-11,6,-3,-10.7285096734179
-11,7,-3,-10.4331695100362
-11,8,-3,-10.8411727477196
-11,9,-3,-12.005500424994
-11,10,-3,-13.9797770378978
-11,11,-3,-16.8117508645521
-11,12,-3,-20.6019641529909
-11,13,-3,-25.2961036660013
-11,14,-3,-25.8509907694577
-11,15,-3,-21.4301610482071
-11,16,-3,-18.5697949703529
-11,17,-3,-17.7489469111774
-11,18,-3,-19.0167958857983
-11,19,-3,-22.0889133107916
-11,20,-3,-21.4122398668881
-10,-20,-3,-21.3394059585635
-10,-19,-3,-21.7358718387096
-10,-18,-3,-20.0535074404023
-10,-17,-3,-20.4492356236198
-10,-16,-3,-23.632740760381
-10,-15,-3,-27.7541621497418
-10,-14,-3,-22.9274880813017
-10,-13,-3,-18.1009004046995
-10,-12,-3,-14.6660416970165
-10,-11,-3,-12.043843383774
-10,-10,-3,-10.153529110405
-10,-9,-3,-9.02500455090026
-10,-8,-3,-8.66002177892135
-10,-7,-3,-9.03258683481875
-10,-6,-3,-10.1081328150399
-10,-5,-3,-11.8571594480727
-10,-4,-3,-14.2722074515149
-10,-3,-3,-17.4148127905871
-10,-2,-3,-21.5796256267616
-10,-1,-3,-28.0734181765009
-10,0,-3,-327.347880662042
-10,1,-3,-28.0734181765009
-10,2,-3,-21.5796256267616
-10,3,-3,-17.4148127905871
-10,4,-3,-14.2722074515149
-10,5,-3,-11.8571594480727
-10,6,-3,-10.1081328150399
-10,7,-3,-9.03258683481875
-10,8,-3,-8.66002177892134
-10,9,-3,-9.02500455090025
-10,10,-3,-10.153529110405
-10,11,-3,-12.043843383774
-10,12,-3,-14.6660416970165
-10,13,-3,-18.1009004046995
-10,14,-3,-22.9274880813017
-10,15,-3,-27.7541621497418
-10,16,-3,-23.632740760381
-10,17,-3,-20.4492356236198
-10,18,-3,-20.0535074404023
-10,19,-3,-21.7358718387096
-10,20,-3,-21.3394059585635
-9,-20,-3,-21.2047745435669
-9,-19,-3,-20.6146990885912
-9,-18,-3,-20.2958236627773
-9,-17,-3,-22.4397527651736
-9,-16,-3,-26.2022028935873
-9,-15,-3,-22.9057769628736
-9,-14,-3,-18.064848349124
-9,-13,-3,-14.56339025509
-9,-12,-3,-11.8334035789313
-9,-11,-3,-9.79271306159777
-9,-10,-3,-8.53900237333999
-9,-9,-3,-8.13546738558232
-9,-8,-3,-8.60249209698088
-9,-7,-3,-9.94833130533616
-9,-6,-3,-12.1844844477793
-9,-5,-3,-15.3159572375225
-9,-4,-3,-19.2840010402691
-9,-3,-3,-23.8497018128485
-9,-2,-3,-28.7566629323358
-9,-1,-3,-35.23268345929
-9,0,-3,-331.95203627421
-9,1,-3,-35.2326834592901
-9,2,-3,-28.7566629323358
-9,3,-3,-23.8497018128485
-9,4,-3,-19.2840010402691
-9,5,-3,-15.3159572375225
-9,6,-3,-12.1844844477793
-9,7,-3,-9.94833130533617
-9,8,-3,-8.60249209698088
-9,9,-3,-8.13546738558233
-9,10,-3,-8.53900237333999
-9,11,-3,-9.79271306159777
-9,12,-3,-11.8334035789313
-9,13,-3,-14.56339025509
-9,14,-3,-18.064848349124
-9,15,-3,-22.9057769628736
-9,16,-3,-26.2022028935873
-9,17,-3,-22.4397527651736
-9,18,-3,-20.2958236627773
-9,19,-3,-20.6146990885912
-9,20,-3,-21.2047745435669
-8,-20,-3,-19.834388182348
-8,-19,-3,-18.7244173622321
-8,-18,-3,-19.3532413244691
-8,-17,-3,-22.1178529728697
-8,-16,-3,-23.7561010685198
-8,-15,-3,-20.0805683562621
-8,-14,-3,-16.2582174491497
-8,-13,-3,-13.1614106229783
-8,-12,-3,-10.7350451001367
-8,-11,-3,-9.15679411781549
-8,-10,-3,-8.57461999542798
-8,-9,-3,-9.08415285233094
-8,-8,-3,-10.7993891018449
-8,-7,-3,-13.897375892775
-8,-6,-3,-18.3507009594075
-8,-5,-3,-21.5759290307839
-8,-4,-3,-20.8426298496772
-8,-3,-3,-20.5073653216832
-8,-2,-3,-22.2372500262509
-8,-1,-3,-27.3092560888266
-8,0,-3,-327.492177816269
-8,1,-3,-27.3092560888266
-8,2,-3,-22.2372500262509
-8,3,-3,-20.5073653216832
-8,4,-3,-20.8426298496772
-8,5,-3,-21.5759290307839
-8,6,-3,-18.3507009594075
-8,7,-3,-13.897375892775
-8,8,-3,-10.7993891018449
-8,9,-3,-9.08415285233094
-8,10,-3,-8.57461999542798
-8,11,-3,-9.15679411781549
-8,12,-3,-10.7350451001367
-8,13,-3,-13.1614106229783
-8,14,-3,-16.2582174491497
-8,15,-3,-20.0805683562621
-8,16,-3,-23.7561010685198
-8,17,-3,-22.1178529728697
-8,18,-3,-19.3532413244691
-8,19,-3,-18.7244173622321
-8,20,-3,-19.834388182348
-7,-20,-3,-17.5344524102619
-7,-19,-3,-16.7373051592804
-7,-18,-3,-17.8947677089247
-7,-17,-3,-20.6065629912845
-7,-16,-3,-21.9605747032675
-7,-15,-3,-19.4205626574074
-7,-14,-3,-15.9935152852279
-7,-13,-3,-12.9366755464366
-7,-12,-3,-10.7482227987065
-7,-11,-3,-9.73648298963629
-7,-10,-3,-10.0974155754361
-7,-9,-3,-12.104748907771
-7,-8,-3,-16.1817168584106
-7,-7,-3,-19.7821959412035
-7,-6,-3,-16.5274943606721
-7,-5,-3,-13.9562017168339
-7,-4,-3,-13.365944681304
-7,-3,-3,-14.3998758947572
-7,-2,-3,-17.1356514605226
-7,-1,-3,-22.792590150186
-7,0,-3,-331.132995230379
-7,1,-3,-22.792590150186
-7,2,-3,-17.1356514605226
-7,3,-3,-14.3998758947572
-7,4,-3,-13.365944681304
-7,5,-3,-13.9562017168339
-7,6,-3,-16.5274943606721
-7,7,-3,-19.7821959412035
-7,8,-3,-16.1817168584106
-7,9,-3,-12.104748907771
-7,10,-3,-10.0974155754361
-7,11,-3,-9.73648298963628
-7,12,-3,-10.7482227987065
-7,13,-3,-12.9366755464366
-7,14,-3,-15.993515285228
-7,15,-3,-19.4205626574074
-7,16,-3,-21.9605747032675
-7,17,-3,-20.6065629912845
-7,18,-3,-17.8947677089247
-7,19,-3,-16.7373051592804
-7,20,-3,-17.5344524102619
-6,-20,-3,-15.6035152195645
-6,-19,-3,-15.2970517350691
-6,-18,-3,-16.7772868057249
-6,-17,-3,-19.4648883125349
-6,-16,-3,-21.2885468657686
-6,-15,-3,-19.7777569098904
-6,-14,-3,-16.3243324294047
-6,-13,-3,-13.1962546064256
-6,-12,-3,-11.3694543619658
-6,-11,-3,-11.1913194540946
-6,-10,-3,-13.0673966346055
-6,-9,-3,-17.7154557235521
-6,-8,-3,-18.7336111387735
-6,-7,-3,-13.3440586068494
-6,-6,-3,-10.5670690767236
-6,-5,-3,-9.81784898379933
-6,-4,-3,-10.5803889935661
-6,-3,-3,-12.6854572515057
-6,-2,-3,-16.2825864211563
-6,-1,-3,-22.5340833286732
-6,0,-3,-328.331196663471
-6,1,-3,-22.5340833286732
-6,2,-3,-16.2825864211563
-6,3,-3,-12.6854572515057
-6,4,-3,-10.5803889935661
-6,5,-3,-9.81784898379933
-6,6,-3,-10.5670690767236
-6,7,-3,-13.3440586068494
-6,8,-3,-18.7336111387735
-6,9,-3,-17.7154557235521
-6,10,-3,-13.0673966346055
-6,11,-3,-11.1913194540946
-6,12,-3,-11.3694543619658
-6,13,-3,-13.1962546064256
-6,14,-3,-16.3243324294047
-6,15,-3,-19.7777569098904
-6,16,-3,-21.2885468657686
-6,17,-3,-19.4648883125349
-6,18,-3,-16.7772868057249
-6,19,-3,-15.2970517350691
-6,20,-3,-15.6035152195645
-5,-20,-3,-14.6074042551369
-5,-19,-3,-14.7346393026453
-5,-18,-3,-16.5292871007947
-5,-17,-3,-19.3860505999858
-5,-16,-3,-21.5816955715357
-5,-15,-3,-20.128486920378
-5,-14,-3,-16.2399795897718
-5,-13,-3,-13.213892906344
-5,-12,-3,-11.9880913600301
-5,-11,-3,-12.9703012020886
-5,-10,-3,-17.14629987393
-5,-9,-3,-20.0618793362433
-5,-8,-3,-13.1878297535155
-5,-7,-3,-9.59462290878898
-5,-6,-3,-8.41647469510935
-5,-5,-3,-8.99792743371455
-5,-4,-3,-11.1475814384172
-5,-3,-3,-14.8866749905966
-5,-2,-3,-20.3958938020501
-5,-1,-3,-28.4695197440486
-5,0,-3,-325.653710578744
-5,1,-3,-28.4695197440486
-5,2,-3,-20.3958938020501
-5,3,-3,-14.8866749905966
-5,4,-3,-11.1475814384172
-5,5,-3,-8.99792743371455
-5,6,-3,-8.41647469510935
-5,7,-3,-9.59462290878898
-5,8,-3,-13.1878297535155
-5,9,-3,-20.0618793362433
-5,10,-3,-17.14629987393
-5,11,-3,-12.9703012020886
-5,12,-3,-11.9880913600301
-5,13,-3,-13.213892906344
-5,14,-3,-16.2399795897717
-5,15,-3,-20.128486920378
-5,16,-3,-21.5816955715357
-5,17,-3,-19.3860505999858
-5,18,-3,-16.5292871007947
-5,19,-3,-14.7346393026453
-5,20,-3,-14.6074042551369
-4,-20,-3,-14.6301809861926
-4,-19,-3,-15.1801774187043
-4,-18,-3,-17.4337314827616
-4,-17,-3,-20.6451313861262
-4,-16,-3,-22.2056233166147
-4,-15,-3,-19.1359293303416
-4,-14,-3,-15.0466801758378
-4,-13,-3,-12.4985027182669
-4,-12,-3,-12.0087926516003
-4,-11,-3,-14.1981467386073
-4,-10,-3,-20.4768611185218
-4,-9,-3,-16.600211103994
-4,-8,-3,-10.8808410035162
-4,-7,-3,-8.68689057765608
-4,-6,-3,-8.84395629152687
-4,-5,-3,-11.2292709945649
-4,-4,-3,-16.5949865134764
-4,-3,-3,-27.6336357594075
-4,-2,-3,-26.6285214683552
-4,-1,-3,-27.2706096850486
-4,0,-3,-324.35179657675
-4,1,-3,-27.2706096850486
-4,2,-3,-26.6285214683552
-4,3,-3,-27.6336357594075
-4,4,-3,-16.5949865134764
-4,5,-3,-11.2292709945649
-4,6,-3,-8.84395629152687
-4,7,-3,-8.68689057765607
-4,8,-3,-10.8808410035162
-4,9,-3,-16.600211103994
-4,10,-3,-20.4768611185218
-4,11,-3,-14.1981467386073
-4,12,-3,-12.0087926516003
-4,13,-3,-12.4985027182669
-4,14,-3,-15.0466801758378
-4,15,-3,-19.1359293303416
-4,16,-3,-22.2056233166147
-4,17,-3,-20.6451313861262
-4,18,-3,-17.4337314827616
-4,19,-3,-15.1801774187042
-4,20,-3,-14.6301809861926
-3,-20,-3,-15.581964781435
-3,-19,-3,-16.6413291000541
-3,-18,-3,-19.6077575718477
-3,-17,-3,-22.667225646201
-3,-16,-3,-21.004773450364
-3,-15,-3,-16.6878085370848
-3,-14,-3,-13.1176279272655
-3,-13,-3,-11.1880414621272
-3,-12,-3,-11.285847498683
-3,-11,-3,-14.2061380555557
-3,-10,-3,-21.0751218538989
-3,-9,-3,-15.4975191554457
-3,-8,-3,-10.8385263581655
-3,-7,-3,-9.81305368382982
-3,-6,-3,-11.9104128453319
-3,-5,-3,-19.346356966682
-3,-4,-3,-21.6250512447391
-3,-3,-3,-14.0096716212025
-3,-2,-3,-12.9884188158961
-3,-1,-3,-16.7535355380098
-3,0,-3,-321.079044911512
-3,1,-3,-16.7535355380098
-3,2,-3,-12.9884188158961
-3,3,-3,-14.0096716212025
-3,4,-3,-21.6250512447391
-3,5,-3,-19.346356966682
-3,6,-3,-11.9104128453319
-3,7,-3,-9.81305368382982
-3,8,-3,-10.8385263581655
-3,9,-3,-15.4975191554457
-3,10,-3,-21.0751218538989
-3,11,-3,-14.2061380555557
-3,12,-3,-11.285847498683
-3,13,-3,-11.1880414621272
-3,14,-3,-13.1176279272655
-3,15,-3,-16.6878085370848
-3,16,-3,-21.004773450364
-3,17,-3,-22.667225646201
-3,18,-3,-19.6077575718477
-3,19,-3,-16.6413291000541
-3,20,-3,-15.581964781435
-2,-20,-3,-17.179076636306
-2,-19,-3,-18.8984415002337
-2,-18,-3,-22.5968082959519
-2,-17,-3,-22.6215323399411
-2,-16,-3,-18.2388997462359
-2,-15,-3,-14.2269403556889
-2,-14,-3,-11.2796851269892
-2,-13,-3,-9.81311406347202
-2,-12,-3,-10.2291157533109
-2,-11,-3,-13.3103411442434
-2,-10,-3,-20.1461012921149
-2,-9,-3,-16.1848441246549
-2,-8,-3,-12.2456147082553
-2,-7,-3,-12.6788283738474
-2,-6,-3,-19.4518282071835
-2,-5,-3,-19.2010094352106
-2,-4,-3,-10.1652235707475
-2,-3,-3,-7.34223092128304
-2,-2,-3,-7.74859447924681
-2,-1,-3,-12.0773434226715
-2,0,-3,-325.672969789105
-2,1,-3,-12.0773434226715
-2,2,-3,-7.74859447924681
-2,3,-3,-7.34223092128304
-2,4,-3,-10.1652235707475
-2,5,-3,-19.2010094352106
-2,6,-3,-19.4518282071835
-2,7,-3,-12.6788283738474
-2,8,-3,-12.2456147082553
-2,9,-3,-16.1848441246548
-2,10,-3,-20.1461012921149
-2,11,-3,-13.3103411442434
-2,12,-3,-10.2291157533109
-2,13,-3,-9.81311406347201
-2,14,-3,-11.2796851269892
-2,15,-3,-14.2269403556889
-2,16,-3,-18.2388997462358
-2,17,-3,-22.6215323399411
-2,18,-3,-22.5968082959519
-2,19,-3,-18.8984415002337
-2,20,-3,-17.179076636306
-1,-20,-3,-18.7773073708216
-1,-19,-3,-21.167026066422
-1,-18,-3,-24.4310305044834
-1,-17,-3,-20.7152808756631
-1,-16,-3,-16.1649006222356
-1,-15,-3,-12.6113361622947
-1,-14,-3,-10.0447827549887
-1,-13,-3,-8.82936892839015
-1,-12,-3,-9.37238450452381
-1,-11,-3,-12.375499244119
-1,-10,-3,-18.8969292284252
-1,-9,-3,-17.4237265074966
-1,-8,-3,-14.1699063355395
-1,-7,-3,-16.6250827289127
-1,-6,-3,-29.9125839138332
-1,-5,-3,-11.4728553353716
-1,-4,-3,-6.18705081357643
-1,-3,-3,-4.3813943884484
-1,-2,-3,-5.21870546903124
-1,-1,-3,-9.74239414295865
-1,0,-3,-315.750872233367
-1,1,-3,-9.74239414295865
-1,2,-3,-5.21870546903125
-1,3,-3,-4.3813943884484
-1,4,-3,-6.18705081357644
-1,5,-3,-11.4728553353716
-1,6,-3,-29.9125839138332
-1,7,-3,-16.6250827289127
-1,8,-3,-14.1699063355395
-1,9,-3,-17.4237265074966
-1,10,-3,-18.8969292284252
-1,11,-3,-12.375499244119
-1,12,-3,-9.37238450452382
-1,13,-3,-8.82936892839015
-1,14,-3,-10.0447827549887
-1,15,-3,-12.6113361622947
-1,16,-3,-16.1649006222356
-1,17,-3,-20.7152808756631
-1,18,-3,-24.4310305044834
-1,19,-3,-21.167026066422
-1,20,-3,-18.7773073708216
0,-20,-3,-19.4652566545423
0,-19,-3,-22.1401611613926
0,-18,-3,-24.5922378084271
0,-17,-3,-19.8611610459985
0,-16,-3,-15.452377081284
0,-15,-3,-12.0617464800276
0,-14,-3,-9.61651823116578
0,-13,-3,-8.47804612841156
0,-12,-3,-9.05197735835199
0,-11,-3,-12.0027112810529
0,-10,-3,-18.3416273553951
0,-9,-3,-17.9927747311234
0,-8,-3,-15.123157279331
0,-7,-3,-18.9053064516021
0,-6,-3,-22.5878661004121
0,-5,-3,-9.68835877130816
0,-4,-3,-5.06373138126882
0,-3,-3,-3.49518398663746
0,-2,-3,-4.44294732034968
0,-1,-3,-9.01873160743628
0,0,-3,-308.745871135475
0,1,-3,-9.01873160743627
0,2,-3,-4.44294732034967
0,3,-3,-3.49518398663746
0,4,-3,-5.06373138126883
0,5,-3,-9.68835877130816
0,6,-3,-22.5878661004121
0,7,-3,-18.9053064516021
0,8,-3,-15.123157279331
0,9,-3,-17.9927747311234
0,10,-3,-18.3416273553951
0,11,-3,-12.002711281053
0,12,-3,-9.05197735835198
0,13,-3,-8.47804612841156
0,14,-3,-9.61651823116577
0,15,-3,-12.0617464800276
0,16,-3,-15.452377081284
0,17,-3,-19.8611610459985
0,18,-3,-24.5922378084271
0,19,-3,-22.1401611613926
0,20,-3,-19.4652566545423
1,-20,-3,-18.7773073708216
1,-19,-3,-21.167026066422
1,-18,-3,-24.4310305044834
1,-17,-3,-20.7152808756631
1,-16,-3,-16.1649006222356
1,-15,-3,-12.6113361622947
1,-14,-3,-10.0447827549887
1,-13,-3,-8.82936892839015
1,-12,-3,-9.37238450452382
1,-11,-3,-12.375499244119
1,-10,-3,-18.8969292284252
1,-9,-3,-17.4237265074966
1,-8,-3,-14.1699063355395
1,-7,-3,-16.6250827289127
1,-6,-3,-29.9125839138332
1,-5,-3,-11.4728553353716
1,-4,-3,-6.18705081357644
1,-3,-3,-4.3813943884484
1,-2,-3,-5.21870546903124
1,-1,-3,-9.74239414295865
1,0,-3,-326.014161620591
1,1,-3,-9.74239414295865
1,2,-3,-5.21870546903124
1,3,-3,-4.3813943884484
1,4,-3,-6.18705081357643
1,5,-3,-11.4728553353716
1,6,-3,-29.9125839138332
1,7,-3,-16.6250827289127
1,8,-3,-14.1699063355395
1,9,-3,-17.4237265074966
1,10,-3,-18.8969292284252
1,11,-3,-12.375499244119
1,12,-3,-9.37238450452382
1,13,-3,-8.82936892839015
1,14,-3,-10.0447827549887
1,15,-3,-12.6113361622947
1,16,-3,-16.1649006222356
1,17,-3,-20.7152808756631
1,18,-3,-24.4310305044834
1,19,-3,-21.167026066422
1,20,-3,-18.7773073708216
2,-20,-3,-17.179076636306
2,-19,-3,-18.8984415002337
2,-18,-3,-22.5968082959519
2,-17,-3,-22.6215323399411
2,-16,-3,-18.2388997462359
2,-15,-3,-14.2269403556889
2,-14,-3,-11.2796851269892
2,-13,-3,-9.81311406347202
2,-12,-3,-10.2291157533109
2,-11,-3,-13.3103411442434
2,-10,-3,-20.1461012921149
2,-9,-3,-16.1848441246549
2,-8,-3,-12.2456147082553
2,-7,-3,-12.6788283738474
2,-6,-3,-19.4518282071835
2,-5,-3,-19.2010094352106
2,-4,-3,-10.1652235707474
2,-3,-3,-7.34223092128304
2,-2,-3,-7.7485944792468
2,-1,-3,-12.0773434226715
2,0,-3,-319.909556287047
2,1,-3,-12.0773434226715
2,2,-3,-7.7485944792468
2,3,-3,-7.34223092128304
2,4,-3,-10.1652235707474
2,5,-3,-19.2010094352106
2,6,-3,-19.4518282071835
2,7,-3,-12.6788283738474
2,8,-3,-12.2456147082553
2,9,-3,-16.1848441246549
2,10,-3,-20.1461012921149
2,11,-3,-13.3103411442434
2,12,-3,-10.2291157533109
2,13,-3,-9.81311406347201
2,14,-3,-11.2796851269892
2,15,-3,-14.2269403556889
2,16,-3,-18.2388997462358
2,17,-3,-22.6215323399411
2,18,-3,-22.5968082959519
2,19,-3,-18.8984415002337
2,20,-3,-17.179076636306
3,-20,-3,-15.581964781435
3,-19,-3,-16.6413291000541
3,-18,-3,-19.6077575718477
3,-17,-3,-22.667225646201
3,-16,-3,-21.004773450364
3,-15,-3,-16.6878085370848
3,-14,-3,-13.1176279272655
3,-13,-3,-11.1880414621272
3,-12,-3,-11.285847498683
3,-11,-3,-14.2061380555557
3,-10,-3,-21.0751218538989
3,-9,-3,-15.4975191554457
3,-8,-3,-10.8385263581655
3,-7,-3,-9.81305368382982
3,-6,-3,-11.9104128453319
3,-5,-3,-19.346356966682
3,-4,-3,-21.6250512447391
3,-3,-3,-14.0096716212025
3,-2,-3,-12.9884188158961
3,-1,-3,-16.7535355380098
3,0,-3,-349.194794970218
3,1,-3,-16.7535355380098
3,2,-3,-12.9884188158961
3,3,-3,-14.0096716212025
3,4,-3,-21.6250512447391
3,5,-3,-19.346356966682
3,6,-3,-11.9104128453319
3,7,-3,-9.81305368382982
3,8,-3,-10.8385263581655
3,9,-3,-15.4975191554457
3,10,-3,-21.0751218538989
3,11,-3,-14.2061380555557
3,12,-3,-11.285847498683
3,13,-3,-11.1880414621272
3,14,-3,-13.1176279272655
3,15,-3,-16.6878085370848
3,16,-3,-21.004773450364
3,17,-3,-22.667225646201
3,18,-3,-19.6077575718477
3,19,-3,-16.6413291000541
3,20,-3,-15.581964781435
4,-20,-3,-14.6301809861926
4,-19,-3,-15.1801774187042
4,-18,-3,-17.4337314827616
4,-17,-3,-20.6451313861262
4,-16,-3,-22.2056233166147
4,-15,-3,-19.1359293303416
4,-14,-3,-15.0466801758378
4,-13,-3,-12.4985027182669
4,-12,-3,-12.0087926516003
4,-11,-3,-14.1981467386073
4,-10,-3,-20.4768611185218
4,-9,-3,-16.600211103994
4,-8,-3,-10.8808410035162
4,-7,-3,-8.68689057765608
4,-6,-3,-8.84395629152687
4,-5,-3,-11.2292709945649
4,-4,-3,-16.5949865134764
4,-3,-3,-27.6336357594075
4,-2,-3,-26.6285214683552
4,-1,-3,-27.2706096850486
4,0,-3,-325.320896706831
4,1,-3,-27.2706096850486
4,2,-3,-26.6285214683552
4,3,-3,-27.6336357594075
4,4,-3,-16.5949865134764
4,5,-3,-11.2292709945649
4,6,-3,-8.84395629152687
4,7,-3,-8.68689057765608
4,8,-3,-10.8808410035162
4,9,-3,-16.600211103994
4,10,-3,-20.4768611185218
4,11,-3,-14.1981467386073
4,12,-3,-12.0087926516003
4,13,-3,-12.4985027182669
4,14,-3,-15.0466801758378
4,15,-3,-19.1359293303416
4,16,-3,-22.2056233166147
4,17,-3,-20.6451313861262
4,18,-3,-17.4337314827616
4,19,-3,-15.1801774187042
4,20,-3,-14.6301809861926
5,-20,-3,-14.6074042551369
5,-19,-3,-14.7346393026453
5,-18,-3,-16.5292871007947
5,-17,-3,-19.3860505999858
5,-16,-3,-21.5816955715357
5,-15,-3,-20.128486920378
5,-14,-3,-16.2399795897717
5,-13,-3,-13.213892906344
5,-12,-3,-11.9880913600301
5,-11,-3,-12.9703012020886
5,-10,-3,-17.14629987393
5,-9,-3,-20.0618793362433
5,-8,-3,-13.1878297535155
5,-7,-3,-9.59462290878899
5,-6,-3,-8.41647469510935
5,-5,-3,-8.99792743371455
5,-4,-3,-11.1475814384172
5,-3,-3,-14.8866749905966
5,-2,-3,-20.3958938020501
5,-1,-3,-28.4695197440486
5,0,-3,-327.700679206
5,1,-3,-28.4695197440486
5,2,-3,-20.3958938020501
5,3,-3,-14.8866749905966
5,4,-3,-11.1475814384172
5,5,-3,-8.99792743371455
5,6,-3,-8.41647469510935
5,7,-3,-9.59462290878898
5,8,-3,-13.1878297535155
5,9,-3,-20.0618793362433
5,10,-3,-17.14629987393
5,11,-3,-12.9703012020886
5,12,-3,-11.9880913600301
5,13,-3,-13.213892906344
5,14,-3,-16.2399795897718
5,15,-3,-20.128486920378
5,16,-3,-21.5816955715357
5,17,-3,-19.3860505999858
5,18,-3,-16.5292871007947
5,19,-3,-14.7346393026453
5,20,-3,-14.6074042551369
6,-20,-3,-15.6035152195645
6,-19,-3,-15.2970517350691
6,-18,-3,-16.7772868057249
6,-17,-3,-19.4648883125349
6,-16,-3,-21.2885468657686
