Var1,Var2,Var3,Var4
8,4,-7,-18.3837154295357
8,5,-7,-21.3455189369183
8,6,-7,-27.0912115182403
8,7,-7,-20.2696736509668
8,8,-7,-14.9857132034214
8,9,-7,-12.5913006987076
8,10,-7,-12.2663832736862
8,11,-7,-14.0988876492993
8,12,-7,-19.4916470549172
8,13,-7,-48.0643189047031
8,14,-7,-20.1675351761342
8,15,-7,-16.6171225012638
8,16,-7,-17.0248591886937
8,17,-7,-19.9267818830157
8,18,-7,-18.9466206862978
8,19,-7,-14.8902202750727
8,20,-7,-13.0611746277836
9,-20,-7,-13.1012538222166
9,-19,-7,-13.5150283355869
9,-18,-7,-15.8463405086666
9,-17,-7,-18.2078029005563
9,-16,-7,-17.2000231270126
9,-15,-7,-16.1028948053039
9,-14,-7,-17.5011461516833
9,-13,-7,-23.7917899922321
9,-12,-7,-25.6332580566144
9,-11,-7,-16.3225975292736
9,-10,-7,-12.6459674003874
9,-9,-7,-11.3068290591921
9,-8,-7,-11.536021043563
9,-7,-7,-13.1200598677721
9,-6,-7,-16.1099282792021
9,-5,-7,-20.8423906709142
9,-4,-7,-28.0963741756362
9,-3,-7,-35.1362430073672
9,-2,-7,-34.3094036865962
9,-1,-7,-37.4344704882559
9,0,-7,-327.501242713563
9,1,-7,-37.4344704882558
9,2,-7,-34.3094036865961
9,3,-7,-35.1362430073672
9,4,-7,-28.0963741756362
9,5,-7,-20.8423906709142
9,6,-7,-16.1099282792021
9,7,-7,-13.1200598677721
9,8,-7,-11.536021043563
9,9,-7,-11.3068290591921
9,10,-7,-12.6459674003874
9,11,-7,-16.3225975292737
9,12,-7,-25.6332580566144
9,13,-7,-23.7917899922321
9,14,-7,-17.5011461516833
9,15,-7,-16.1028948053039
9,16,-7,-17.2000231270126
9,17,-7,-18.2078029005563
9,18,-7,-15.8463405086666
9,19,-7,-13.5150283355869
9,20,-7,-13.1012538222166
10,-20,-7,-13.8009670544106
10,-19,-7,-13.031555040301
10,-18,-7,-14.2933009405967
10,-17,-7,-16.7637482809891
10,-16,-7,-17.5793857915233
10,-15,-7,-16.225263413436
10,-14,-7,-15.9679822145206
10,-13,-7,-18.2876756567444
10,-12,-7,-25.8036367859991
10,-11,-7,-23.3166100286451
10,-10,-7,-15.9765849322428
10,-9,-7,-12.7801260960863
10,-8,-7,-11.5240753083688
10,-7,-7,-11.549572010994
10,-6,-7,-12.5853041215211
10,-5,-7,-14.5024451500854
10,-4,-7,-17.2457839668834
10,-3,-7,-20.8344061721068
10,-2,-7,-25.4867612696495
10,-1,-7,-32.3776777451392
10,0,-7,-334.414544033039
10,1,-7,-32.3776777451392
10,2,-7,-25.4867612696495
10,3,-7,-20.8344061721068
10,4,-7,-17.2457839668834
10,5,-7,-14.5024451500855
10,6,-7,-12.5853041215211
10,7,-7,-11.549572010994
10,8,-7,-11.5240753083688
10,9,-7,-12.7801260960863
10,10,-7,-15.9765849322428
10,11,-7,-23.3166100286451
10,12,-7,-25.8036367859991
10,13,-7,-18.2876756567444
10,14,-7,-15.9679822145206
10,15,-7,-16.225263413436
10,16,-7,-17.5793857915233
10,17,-7,-16.7637482809891
10,18,-7,-14.2933009405967
10,19,-7,-13.031555040301
10,20,-7,-13.8009670544106
11,-20,-7,-15.4480779459846
11,-19,-7,-13.401002682609
11,-18,-7,-13.7292159290268
11,-17,-7,-15.8840575322275
11,-16,-7,-18.3502483155527
11,-15,-7,-17.514361114134
11,-14,-7,-15.763181508856
11,-13,-7,-15.686777551999
11,-12,-7,-18.0125075498659
11,-11,-7,-25.0486591836997
11,-10,-7,-28.3902479293453
11,-9,-7,-18.6235398008711
11,-8,-7,-14.9411748341505
11,-7,-7,-13.4262228068518
11,-6,-7,-13.2002290182407
11,-5,-7,-13.9338749052572
11,-4,-7,-15.4997139880169
11,-3,-7,-17.9255292467389
11,-2,-7,-21.5241998230231
11,-1,-7,-27.6480092091667
11,0,-7,-331.316815215991
11,1,-7,-27.6480092091667
11,2,-7,-21.5241998230231
11,3,-7,-17.9255292467389
11,4,-7,-15.4997139880169
11,5,-7,-13.9338749052571
11,6,-7,-13.2002290182407
11,7,-7,-13.4262228068518
11,8,-7,-14.9411748341505
11,9,-7,-18.6235398008711
11,10,-7,-28.3902479293453
11,11,-7,-25.0486591836998
11,12,-7,-18.0125075498659
11,13,-7,-15.686777551999
11,14,-7,-15.763181508856
11,15,-7,-17.514361114134
11,16,-7,-18.3502483155527
11,17,-7,-15.8840575322275
11,18,-7,-13.7292159290268
11,19,-7,-13.401002682609
11,20,-7,-15.4480779459846
12,-20,-7,-18.4554686202873
12,-19,-7,-14.6107058126048
12,-18,-7,-13.8453001496941
12,-17,-7,-15.2511676061247
12,-16,-7,-18.5380713751455
12,-15,-7,-20.1104790515706
12,-14,-7,-17.077146249122
12,-13,-7,-14.9441893151247
12,-12,-7,-14.6490446573817
12,-11,-7,-16.1917413796298
12,-10,-7,-20.2118919720569
12,-9,-7,-31.1233662268102
12,-8,-7,-27.964711270305
12,-7,-7,-20.6501954120626
12,-6,-7,-18.0599968185217
12,-5,-7,-17.3505775982279
12,-4,-7,-17.8834567961556
12,-3,-7,-19.5298737139914
12,-2,-7,-22.560831350103
12,-1,-7,-28.3325483381641
12,0,-7,-332.638609134806
12,1,-7,-28.3325483381641
12,2,-7,-22.560831350103
12,3,-7,-19.5298737139914
12,4,-7,-17.8834567961556
12,5,-7,-17.3505775982279
12,6,-7,-18.0599968185217
12,7,-7,-20.6501954120626
12,8,-7,-27.964711270305
12,9,-7,-31.1233662268102
12,10,-7,-20.2118919720569
12,11,-7,-16.1917413796297
12,12,-7,-14.6490446573817
12,13,-7,-14.9441893151247
12,14,-7,-17.077146249122
12,15,-7,-20.1104790515706
12,16,-7,-18.5380713751454
12,17,-7,-15.2511676061247
12,18,-7,-13.8453001496941
12,19,-7,-14.6107058126048
12,20,-7,-18.4554686202873
13,-20,-7,-23.4441336363695
13,-19,-7,-16.8098880113721
13,-18,-7,-14.5705482738219
13,-17,-7,-14.7857058902039
13,-16,-7,-17.2487788078119
13,-15,-7,-21.6742544730961
13,-14,-7,-20.4465269813971
13,-13,-7,-16.1856338654924
13,-12,-7,-13.9729170772597
13,-11,-7,-13.4006734178135
13,-10,-7,-14.1525137909957
13,-9,-7,-16.1898444202589
13,-8,-7,-19.7794534344354
13,-7,-7,-25.911652275733
13,-6,-7,-36.605710516865
13,-5,-7,-30.5514220759175
13,-4,-7,-27.1815296154912
13,-3,-7,-26.917220340448
13,-2,-7,-28.8861323669598
13,-1,-7,-34.0990313526851
13,0,-7,-330.109107102806
13,1,-7,-34.0990313526851
13,2,-7,-28.8861323669598
13,3,-7,-26.917220340448
13,4,-7,-27.1815296154912
13,5,-7,-30.5514220759175
13,6,-7,-36.605710516865
13,7,-7,-25.9116522757331
13,8,-7,-19.7794534344354
13,9,-7,-16.1898444202589
13,10,-7,-14.1525137909957
13,11,-7,-13.4006734178135
13,12,-7,-13.9729170772597
13,13,-7,-16.1856338654924
13,14,-7,-20.4465269813971
13,15,-7,-21.6742544730961
13,16,-7,-17.2487788078119
13,17,-7,-14.7857058902039
13,18,-7,-14.5705482738219
13,19,-7,-16.8098880113721
13,20,-7,-23.4441336363695
14,-20,-7,-25.4566187074092
14,-19,-7,-20.6038088724296
14,-18,-7,-16.1793590045134
14,-17,-7,-14.8039324595852
14,-16,-7,-15.5951620762851
14,-15,-7,-18.6358962099795
14,-14,-7,-23.1327007663225
14,-13,-7,-20.1370525357417
14,-12,-7,-15.901903839883
14,-11,-7,-13.6870773669137
14,-10,-7,-12.8784706219433
14,-9,-7,-13.1077308958898
14,-8,-7,-14.1947087786764
14,-7,-7,-16.0552028656573
14,-6,-7,-18.6625383509572
14,-5,-7,-22.0317817264787
14,-4,-7,-26.2109861667819
14,-3,-7,-31.2730210735201
14,-2,-7,-37.3595590737637
14,-1,-7,-45.3481385409089
14,0,-7,-330.494232542424
14,1,-7,-45.3481385409089
14,2,-7,-37.3595590737637
14,3,-7,-31.2730210735201
14,4,-7,-26.2109861667819
14,5,-7,-22.0317817264787
14,6,-7,-18.6625383509572
14,7,-7,-16.0552028656573
14,8,-7,-14.1947087786764
14,9,-7,-13.1077308958898
14,10,-7,-12.8784706219433
14,11,-7,-13.6870773669137
14,12,-7,-15.901903839883
14,13,-7,-20.1370525357417
14,14,-7,-23.1327007663224
14,15,-7,-18.6358962099795
14,16,-7,-15.5951620762851
14,17,-7,-14.8039324595852
14,18,-7,-16.1793590045134
14,19,-7,-20.6038088724296
14,20,-7,-25.4566187074092
15,-20,-7,-19.9040632671265
15,-19,-7,-26.4533784891779
15,-18,-7,-19.5297388094876
15,-17,-7,-15.8016272443401
15,-16,-7,-14.7009386792005
15,-15,-7,-15.4715702763907
15,-14,-7,-18.0475903997176
15,-13,-7,-21.7149182817468
15,-12,-7,-20.7021888784795
15,-11,-7,-17.0421901922618
15,-10,-7,-14.7422341656577
15,-9,-7,-13.6884034396453
15,-8,-7,-13.5579221415207
15,-7,-7,-14.1538236069311
15,-6,-7,-15.3609735171812
15,-5,-7,-17.119047286133
15,-4,-7,-19.4239667309507
15,-3,-7,-22.3708584813043
15,-2,-7,-26.3143498732175
15,-1,-7,-32.6341104567727
15,0,-7,-335.116107915938
15,1,-7,-32.6341104567727
15,2,-7,-26.3143498732175
15,3,-7,-22.3708584813043
15,4,-7,-19.4239667309507
15,5,-7,-17.119047286133
15,6,-7,-15.3609735171812
15,7,-7,-14.1538236069311
15,8,-7,-13.5579221415207
15,9,-7,-13.6884034396453
15,10,-7,-14.7422341656577
15,11,-7,-17.0421901922618
15,12,-7,-20.7021888784795
15,13,-7,-21.7149182817468
15,14,-7,-18.0475903997176
15,15,-7,-15.4715702763907
15,16,-7,-14.7009386792005
15,17,-7,-15.8016272443401
15,18,-7,-19.5297388094876
15,19,-7,-26.4533784891779
15,20,-7,-19.9040632671265
16,-20,-7,-15.9936653002523
16,-19,-7,-22.7289380123179
16,-18,-7,-27.8204104084113
16,-17,-7,-18.5327338804493
16,-16,-7,-15.0363827209472
16,-15,-7,-13.8662430403939
16,-14,-7,-14.2111426270249
16,-13,-7,-15.8285650637941
16,-12,-7,-18.4416227009166
16,-11,-7,-20.4604747157591
16,-10,-7,-19.5076135737785
16,-9,-7,-17.5633774850379
16,-8,-7,-16.3123202211287
16,-7,-7,-15.8975068505048
16,-6,-7,-16.2064760460137
16,-5,-7,-17.1566437887692
16,-4,-7,-18.7390871460672
16,-3,-7,-21.0646495468571
16,-2,-7,-24.5201240572339
16,-1,-7,-30.5246572477998
16,0,-7,-332.06488007184
16,1,-7,-30.5246572477998
16,2,-7,-24.5201240572339
16,3,-7,-21.0646495468571
16,4,-7,-18.7390871460671
16,5,-7,-17.1566437887692
16,6,-7,-16.2064760460137
16,7,-7,-15.8975068505048
16,8,-7,-16.3123202211287
16,9,-7,-17.5633774850379
16,10,-7,-19.5076135737785
16,11,-7,-20.4604747157591
16,12,-7,-18.4416227009166
16,13,-7,-15.8285650637941
16,14,-7,-14.2111426270249
16,15,-7,-13.8662430403939
16,16,-7,-15.0363827209472
16,17,-7,-18.5327338804493
16,18,-7,-27.8204104084113
16,19,-7,-22.7289380123179
16,20,-7,-15.9936653002523
17,-20,-7,-13.6958005167964
17,-19,-7,-17.3316312358939
17,-18,-7,-27.0969774047129
17,-17,-7,-25.485751761442
17,-16,-7,-17.1639818895901
17,-15,-7,-13.9578844301083
17,-14,-7,-12.6795850929376
17,-13,-7,-12.612822778189
17,-12,-7,-13.4864998112312
17,-11,-7,-15.1463529695931
17,-10,-7,-17.3608654049686
17,-9,-7,-19.5150541990727
17,-8,-7,-20.6286993744566
17,-7,-7,-20.6487563443356
17,-6,-7,-20.5106916636127
17,-5,-7,-20.8229474963726
17,-4,-7,-21.8109998853115
17,-3,-7,-23.6513973991431
17,-2,-7,-26.7511683110169
17,-1,-7,-32.5386514317201
17,0,-7,-358.653214644347
17,1,-7,-32.5386514317201
17,2,-7,-26.7511683110169
17,3,-7,-23.6513973991431
17,4,-7,-21.8109998853115
17,5,-7,-20.8229474963726
17,6,-7,-20.5106916636127
17,7,-7,-20.6487563443356
17,8,-7,-20.6286993744566
17,9,-7,-19.5150541990727
17,10,-7,-17.3608654049686
17,11,-7,-15.1463529695931
17,12,-7,-13.4864998112312
17,13,-7,-12.612822778189
17,14,-7,-12.6795850929376
17,15,-7,-13.9578844301083
17,16,-7,-17.1639818895901
17,17,-7,-25.485751761442
17,18,-7,-27.0969774047129
17,19,-7,-17.3316312358939
17,20,-7,-13.6958005167964
18,-20,-7,-12.6276163434676
18,-19,-7,-14.4284079665619
18,-18,-7,-18.6608136864272
18,-17,-7,-31.4286439491228
18,-16,-7,-23.1443041571641
18,-15,-7,-16.2878769738483
18,-14,-7,-13.2860031890147
18,-13,-7,-11.9077738465738
18,-12,-7,-11.5458913033433
18,-11,-7,-11.9419198955722
18,-10,-7,-12.9553985445152
18,-9,-7,-14.4881366125557
18,-8,-7,-16.4433120884344
18,-7,-7,-18.6924360578052
18,-6,-7,-21.0606617762232
18,-5,-7,-23.3821654524892
18,-4,-7,-25.6519033230355
18,-3,-7,-28.1544375625989
18,-2,-7,-31.5310900366516
18,-1,-7,-37.4094706613686
18,0,-7,-327.379485278754
18,1,-7,-37.4094706613686
18,2,-7,-31.5310900366516
18,3,-7,-28.1544375625989
18,4,-7,-25.6519033230356
18,5,-7,-23.3821654524892
18,6,-7,-21.0606617762232
18,7,-7,-18.6924360578052
18,8,-7,-16.4433120884343
18,9,-7,-14.4881366125557
18,10,-7,-12.9553985445152
18,11,-7,-11.9419198955722
18,12,-7,-11.5458913033433
18,13,-7,-11.9077738465738
18,14,-7,-13.2860031890147
18,15,-7,-16.2878769738483
18,16,-7,-23.1443041571641
18,17,-7,-31.4286439491228
18,18,-7,-18.6608136864272
18,19,-7,-14.4284079665619
18,20,-7,-12.6276163434676
19,-20,-7,-12.7171315059103
19,-19,-7,-13.1670774357876
19,-18,-7,-15.0901570995089
19,-17,-7,-19.4273739302551
19,-16,-7,-32.916493932999
19,-15,-7,-23.7353280343022
19,-14,-7,-16.8211207481365
19,-13,-7,-13.7001406572802
19,-12,-7,-12.136956523684
19,-11,-7,-11.5193800847531
19,-10,-7,-11.5826395611598
19,-9,-7,-12.1833246284548
19,-8,-7,-13.2321622389857
19,-7,-7,-14.6693796175244
19,-6,-7,-16.4571081423562
19,-5,-7,-18.5837314485001
19,-4,-7,-21.0844088273582
19,-3,-7,-24.0964200775043
19,-2,-7,-28.0251509170341
19,-1,-7,-34.3054545386637
19,0,-7,-323.828507851494
19,1,-7,-34.3054545386638
19,2,-7,-28.0251509170341
19,3,-7,-24.0964200775043
19,4,-7,-21.0844088273582
19,5,-7,-18.5837314485001
19,6,-7,-16.4571081423562
19,7,-7,-14.6693796175244
19,8,-7,-13.2321622389857
19,9,-7,-12.1833246284548
19,10,-7,-11.5826395611598
19,11,-7,-11.5193800847531
19,12,-7,-12.136956523684
19,13,-7,-13.7001406572802
19,14,-7,-16.8211207481365
19,15,-7,-23.7353280343022
19,16,-7,-32.916493932999
19,17,-7,-19.4273739302551
19,18,-7,-15.0901570995089
19,19,-7,-13.1670774357876
19,20,-7,-12.7171315059103
20,-20,-7,-14.0929238867881
20,-19,-7,-13.2081987104214
20,-18,-7,-13.5085993001058
20,-17,-7,-15.0883625461461
20,-16,-7,-18.4891455049559
20,-15,-7,-25.838128335454
20,-14,-7,-27.9815194638779
20,-13,-7,-19.5965583640199
20,-12,-7,-15.8190608339045
20,-11,-7,-13.8578301030669
20,-10,-7,-12.9219780107952
20,-9,-7,-12.6897068893548
20,-8,-7,-12.9980571143035
20,-7,-7,-13.7565300533401
20,-6,-7,-14.9191661754928
20,-5,-7,-16.480350631648
20,-4,-7,-18.4897436016365
20,-3,-7,-21.1020131025697
20,-2,-7,-24.7373303677594
20,-1,-7,-30.8394290505521
20,0,-7,-334.798384648883
20,1,-7,-30.8394290505521
20,2,-7,-24.7373303677594
20,3,-7,-21.1020131025697
20,4,-7,-18.4897436016365
20,5,-7,-16.480350631648
20,6,-7,-14.9191661754928
20,7,-7,-13.7565300533401
20,8,-7,-12.9980571143035
20,9,-7,-12.6897068893548
20,10,-7,-12.9219780107952
20,11,-7,-13.8578301030669
20,12,-7,-15.8190608339045
20,13,-7,-19.5965583640199
20,14,-7,-27.9815194638779
20,15,-7,-25.838128335454
20,16,-7,-18.4891455049559
20,17,-7,-15.0883625461461
20,18,-7,-13.5085993001058
20,19,-7,-13.2081987104214
20,20,-7,-14.0929238867881
-20,-20,-6,-16.3018150454732
-20,-19,-6,-14.1672600730679
-20,-18,-6,-13.5297449690627
-20,-17,-6,-14.1569650190519
-20,-16,-6,-16.1705370377204
-20,-15,-6,-20.1824288045434
-20,-14,-6,-27.0071216503661
-20,-13,-6,-23.705875501569
-20,-12,-6,-18.4476818755173
-20,-11,-6,-15.6744986229696
-20,-10,-6,-14.2552084436113
-20,-9,-6,-13.7005622097429
-20,-8,-6,-13.7777867375871
-20,-7,-6,-14.3631045678212
-20,-6,-6,-15.3929063683876
-20,-5,-6,-16.851493260194
-20,-4,-6,-18.7824653283564
-20,-3,-6,-21.3367233738808
-20,-2,-6,-24.9320552127266
-20,-1,-6,-31.010710761416
-20,0,-6,-326.149351166248
-20,1,-6,-31.010710761416
-20,2,-6,-24.9320552127266
-20,3,-6,-21.3367233738808
-20,4,-6,-18.7824653283564
-20,5,-6,-16.851493260194
-20,6,-6,-15.3929063683876
-20,7,-6,-14.3631045678212
-20,8,-6,-13.7777867375871
-20,9,-6,-13.7005622097429
-20,10,-6,-14.2552084436113
-20,11,-6,-15.6744986229696
-20,12,-6,-18.4476818755173
-20,13,-6,-23.705875501569
-20,14,-6,-27.0071216503661
-20,15,-6,-20.1824288045434
-20,16,-6,-16.1705370377204
-20,17,-6,-14.1569650190519
-20,18,-6,-13.5297449690627
-20,19,-6,-14.1672600730679
-20,20,-6,-16.3018150454732
-19,-20,-6,-13.5649066450258
-19,-19,-6,-13.1181392434786
-19,-18,-6,-14.0785585332534
-19,-17,-6,-16.8112543198503
-19,-16,-6,-23.0969207881151
-19,-15,-6,-35.2833186454438
-19,-14,-6,-20.3542762553389
-19,-13,-6,-15.7064259929119
-19,-12,-6,-13.4474263931975
-19,-11,-6,-12.4111724267189
-19,-10,-6,-12.1848440521709
-19,-9,-6,-12.5681058179657
-19,-8,-6,-13.4452246377651
-19,-7,-6,-14.7429168736807
-19,-6,-6,-16.4163490497757
-19,-5,-6,-18.4505945583661
-19,-4,-6,-20.8793821192811
-19,-3,-6,-23.8389936840641
-19,-2,-6,-27.7331896881367
-19,-1,-6,-33.9943875713171
-19,0,-6,-327.817694227572
-19,1,-6,-33.9943875713171
-19,2,-6,-27.7331896881367
-19,3,-6,-23.8389936840641
-19,4,-6,-20.8793821192811
-19,5,-6,-18.4505945583661
-19,6,-6,-16.4163490497758
-19,7,-6,-14.7429168736807
-19,8,-6,-13.4452246377651
-19,9,-6,-12.5681058179657
-19,10,-6,-12.1848440521709
-19,11,-6,-12.4111724267189
-19,12,-6,-13.4474263931974
-19,13,-6,-15.7064259929119
-19,14,-6,-20.3542762553389
-19,15,-6,-35.2833186454438
-19,16,-6,-23.0969207881151
-19,17,-6,-16.8112543198503
-19,18,-6,-14.0785585332534
-19,19,-6,-13.1181392434786
-19,20,-6,-13.5649066450257
-18,-20,-6,-12.5135507599408
-18,-19,-6,-13.3847495694351
-18,-18,-6,-16.0929232870707
-18,-17,-6,-22.5011091759517
-18,-16,-6,-35.2874402701781
-18,-15,-6,-19.5809954207135
-18,-14,-6,-15.07602884048
-18,-13,-6,-13.0078160194913
-18,-12,-6,-12.2212747815928
-18,-11,-6,-12.3124423920316
-18,-10,-6,-13.0849905938346
-18,-9,-6,-14.4164276477787
-18,-8,-6,-16.2033944897269
-18,-7,-6,-18.3276800555367
-18,-6,-6,-20.6400899460284
-18,-5,-6,-22.995393972363
-18,-4,-6,-25.3681779981833
-18,-3,-6,-27.9872680494401
-18,-2,-6,-31.4522309411466
-18,-1,-6,-37.3805418895061
-18,0,-6,-333.249488342325
-18,1,-6,-37.3805418895061
-18,2,-6,-31.4522309411466
-18,3,-6,-27.9872680494401
-18,4,-6,-25.3681779981833
-18,5,-6,-22.995393972363
-18,6,-6,-20.6400899460284
-18,7,-6,-18.3276800555367
-18,8,-6,-16.2033944897269
-18,9,-6,-14.4164276477787
-18,10,-6,-13.0849905938346
-18,11,-6,-12.3124423920316
-18,12,-6,-12.2212747815928
-18,13,-6,-13.0078160194913
-18,14,-6,-15.07602884048
-18,15,-6,-19.5809954207135
-18,16,-6,-35.2874402701781
-18,17,-6,-22.5011091759517
-18,18,-6,-16.0929232870707
-18,19,-6,-13.3847495694351
-18,20,-6,-12.5135507599408
-17,-20,-6,-12.7154344972491
-17,-19,-6,-14.9909061953181
-17,-18,-6,-20.3338341614156
-17,-17,-6,-39.3251077066141
-17,-16,-6,-20.9143183704415
-17,-15,-6,-15.866211450582
-17,-14,-6,-13.7991039167916
-17,-13,-6,-13.2533918720602
-17,-12,-6,-13.7760694651574
-17,-11,-6,-15.1481324832248
-17,-10,-6,-17.1351244413322
-17,-9,-6,-19.2116265055764
-17,-8,-6,-20.4834684841441
-17,-7,-6,-20.6891578846979
-17,-6,-6,-20.6081326905286
-17,-5,-6,-20.901360501411
-17,-4,-6,-21.8488961187589
-17,-3,-6,-23.6499110505916
-17,-2,-6,-26.7193054975817
-17,-1,-6,-32.4880342046142
-17,0,-6,-330.700408874645
-17,1,-6,-32.4880342046142
-17,2,-6,-26.7193054975817
-17,3,-6,-23.6499110505916
-17,4,-6,-21.8488961187589
-17,5,-6,-20.901360501411
-17,6,-6,-20.6081326905286
-17,7,-6,-20.6891578846979
-17,8,-6,-20.4834684841441
-17,9,-6,-19.2116265055764
-17,10,-6,-17.1351244413322
-17,11,-6,-15.1481324832248
-17,12,-6,-13.7760694651574
-17,13,-6,-13.2533918720602
-17,14,-6,-13.7991039167916
-17,15,-6,-15.866211450582
-17,16,-6,-20.9143183704415
-17,17,-6,-39.3251077066141
-17,18,-6,-20.3338341614156
-17,19,-6,-14.9909061953181
-17,20,-6,-12.7154344972491
-16,-20,-6,-14.0337703093334
-16,-19,-6,-18.1294408084008
-16,-18,-6,-27.1329914002462
-16,-17,-6,-22.6560216553162
-16,-16,-6,-17.1798898713421
-16,-15,-6,-15.1370978535452
-16,-14,-6,-14.9650228846256
-16,-13,-6,-16.2131030308006
-16,-12,-6,-18.5594224387133
-16,-11,-6,-20.5599167737261
-16,-10,-6,-19.7306127022529
-16,-9,-6,-17.7177872215128
-16,-8,-6,-16.345434429251
-16,-7,-6,-15.8196877401661
-16,-6,-6,-16.035439422262
-16,-5,-6,-16.9088526313956
-16,-4,-6,-18.4294201084831
-16,-3,-6,-20.7070834731635
-16,-2,-6,-24.1283049605193
-16,-1,-6,-30.1122213984439
-16,0,-6,-338.957127750641
-16,1,-6,-30.1122213984439
-16,2,-6,-24.1283049605193
-16,3,-6,-20.7070834731635
-16,4,-6,-18.4294201084831
-16,5,-6,-16.9088526313956
-16,6,-6,-16.035439422262
-16,7,-6,-15.8196877401661
-16,8,-6,-16.345434429251
-16,9,-6,-17.7177872215128
-16,10,-6,-19.7306127022529
-16,11,-6,-20.5599167737261
-16,12,-6,-18.5594224387133
-16,13,-6,-16.2131030308006
-16,14,-6,-14.9650228846255
-16,15,-6,-15.1370978535452
-16,16,-6,-17.1798898713421
-16,17,-6,-22.6560216553161
-16,18,-6,-27.1329914002462
-16,19,-6,-18.1294408084008
-16,20,-6,-14.0337703093334
-15,-20,-6,-16.5877618423198
-15,-19,-6,-22.5619595317799
-15,-18,-6,-22.6551937561749
-15,-17,-6,-17.8698896845751
-15,-16,-6,-15.9928366245093
-15,-15,-6,-16.3024051046885
-15,-14,-6,-18.6320397499218
-15,-13,-6,-22.4723821855605
-15,-12,-6,-21.4650298892926
-15,-11,-6,-17.3515781637598
-15,-10,-6,-14.7854214887896
-15,-9,-6,-13.5524892952728
-15,-8,-6,-13.2818526050802
-15,-7,-6,-13.7587476702934
-15,-6,-6,-14.8604100147953
-15,-5,-6,-16.5232546516057
-15,-4,-6,-18.7426168947091
-15,-3,-6,-21.6153195140315
-15,-2,-6,-25.499809769616
-15,-1,-6,-31.7809483536951
-15,0,-6,-332.376731398763
-15,1,-6,-31.7809483536951
-15,2,-6,-25.499809769616
-15,3,-6,-21.6153195140315
-15,4,-6,-18.7426168947091
-15,5,-6,-16.5232546516057
-15,6,-6,-14.8604100147953
-15,7,-6,-13.7587476702934
-15,8,-6,-13.2818526050802
-15,9,-6,-13.5524892952728
-15,10,-6,-14.7854214887896
-15,11,-6,-17.3515781637598
-15,12,-6,-21.4650298892926
-15,13,-6,-22.4723821855605
-15,14,-6,-18.6320397499218
-15,15,-6,-16.3024051046885
-15,16,-6,-15.9928366245093
-15,17,-6,-17.8698896845751
-15,18,-6,-22.6551937561749
-15,19,-6,-22.5619595317799
-15,20,-6,-16.5877618423198
-14,-20,-6,-20.8944081988809
-14,-19,-6,-22.755450299842
-14,-18,-6,-17.9926446023945
-14,-17,-6,-15.9100791242405
-14,-16,-6,-16.2633284992981
-14,-15,-6,-19.1345787399993
-14,-14,-6,-24.6194728539288
-14,-13,-6,-21.3148375468033
-14,-12,-6,-16.2813456825215
-14,-11,-6,-13.7154247769786
-14,-10,-6,-12.6804257635555
-14,-9,-6,-12.726043266377
-14,-8,-6,-13.6406741441379
-14,-7,-6,-15.3187097875777
-14,-6,-6,-17.7081679525963
-14,-5,-6,-20.783263632626
-14,-4,-6,-24.5222039739948
-14,-3,-6,-28.9018668878795
-14,-2,-6,-34.0378800584413
-14,-1,-6,-41.0823971564771
-14,0,-6,-338.731794773689
-14,1,-6,-41.0823971564771
-14,2,-6,-34.0378800584412
-14,3,-6,-28.9018668878795
-14,4,-6,-24.5222039739948
-14,5,-6,-20.783263632626
-14,6,-6,-17.7081679525963
-14,7,-6,-15.3187097875777
-14,8,-6,-13.6406741441379
-14,9,-6,-12.726043266377
-14,10,-6,-12.6804257635555
-14,11,-6,-13.7154247769786
-14,12,-6,-16.2813456825215
-14,13,-6,-21.3148375468033
-14,14,-6,-24.6194728539288
-14,15,-6,-19.1345787399993
-14,16,-6,-16.2633284992981
-14,17,-6,-15.9100791242405
-14,18,-6,-17.9926446023945
-14,19,-6,-22.755450299842
-14,20,-6,-20.8944081988809
-13,-20,-6,-25.7261498196539
-13,-19,-6,-18.7833169184619
-13,-18,-6,-15.5943205591193
-13,-17,-6,-15.2666301091236
-13,-16,-6,-17.4123505406361
-13,-15,-6,-22.406135899717
-13,-14,-6,-22.1751933518803
-13,-13,-6,-16.9005563281377
-13,-12,-6,-14.1994042325206
-13,-11,-6,-13.3301662394317
-13,-10,-6,-13.8415928652602
-13,-9,-6,-15.6199591774953
-13,-8,-6,-18.7885331726543
-13,-7,-6,-23.633448623256
-13,-6,-6,-28.4340925659212
-13,-5,-6,-27.0906115130861
-13,-4,-6,-25.2994360739698
-13,-3,-6,-25.3967516628549
-13,-2,-6,-27.4716580408915
-13,-1,-6,-32.716305013622
-13,0,-6,-330.109107102806
-13,1,-6,-32.716305013622
-13,2,-6,-27.4716580408915
-13,3,-6,-25.3967516628549
-13,4,-6,-25.2994360739698
-13,5,-6,-27.0906115130861
-13,6,-6,-28.4340925659212
-13,7,-6,-23.633448623256
-13,8,-6,-18.7885331726543
-13,9,-6,-15.6199591774953
-13,10,-6,-13.8415928652602
-13,11,-6,-13.3301662394317
-13,12,-6,-14.1994042325206
-13,13,-6,-16.9005563281377
-13,14,-6,-22.1751933518803
-13,15,-6,-22.406135899717
-13,16,-6,-17.4123505406361
-13,17,-6,-15.2666301091237
